id,call,city,state,country,date,lat,lon,elev,atmp,ntmp,nbtmp,nyrt,eyrt,amax,nbmax,amin,nbmin,himax,hidy,lomin,lody,totpcp,nmpcp,nbdypcp,nyrp,eyrp,nbtr,nbdyrep,nbobs,totrepr
43189,-99999,KAKINADA,-99999,INDIA,202501,16.9500,82.2330,8,24.80,24.40,62,-99999,2020,29.80,31,19.80,31,32.0,24,17.2,21,0.0,-99999,31,-99999,2020,0,31,244,0.0
43192,-99999,GOA/PANJIM,-99999,INDIA,202501,15.4830,73.8170,60,27.50,26.20,62,-99999,2020,33.70,31,21.30,31,35.5,26,19.2,4,0.0,-99999,31,-99999,2020,0,31,248,0.0
43196,-99999,MORMUGAO,-99999,INDIA,202501,15.4170,73.7830,62,22.30,24.30,2,-99999,2020,30.90,30,21.90,1,33.0,24,21.9,13,0.0,-99999,31,-99999,2020,0,31,62,0.0
43197,-99999,BELGAUM,-99999,INDIA,202501,15.8500,74.5330,753,-99999,21.50,0,-99999,2020,27.30,4,-99999,0,30.5,28,-99999,-99999,0.0,-99999,17,-99999,2020,0,17,21,0.0
43198,VABM,BELGAUM/SAMBRA,-99999,INDIA,202501,15.8500,74.6200,758,-99999,21.80,0,-99999,2020,30.70,31,-99999,0,33.6,31,-99999,-99999,0.0,-99999,31,-99999,2020,0,31,117,0.0
43200,-99999,DHARWAD,-99999,INDIA,202501,15.4800,74.9800,686,-99999,21.40,0,-99999,2020,31.40,6,-99999,0,33.2,31,-99999,-99999,0.0,-99999,22,-99999,2020,0,22,30,0.0
43201,-99999,GADAG,-99999,INDIA,202501,15.4170,75.6330,650,22.90,23.00,62,-99999,2020,30.90,31,14.80,31,35.2,31,12.0,4,0.0,-99999,31,-99999,2020,0,31,239,0.0
43207,-99999,PARANGIPETTAI,-99999,INDIA,202501,11.5000,79.7600,2,-99999,25.70,0,-99999,2020,30.30,22,-99999,0,31.2,28,-99999,-99999,16.0,-99999,30,-99999,2020,0,30,52,16.0
43212,-99999,NANDYAL,-99999,INDIA,202501,15.4700,78.4800,212,-99999,-99999,0,-99999,-99999,31.90,19,-99999,0,34.7,31,-99999,-99999,0.0,-99999,30,-99999,-99999,0,30,49,0.0
43213,-99999,KURNOOL,-99999,INDIA,202501,15.8000,78.0670,281,25.70,25.10,62,-99999,2020,32.80,31,18.60,31,36.6,31,16.8,4,0.0,-99999,31,-99999,2020,0,31,245,0.0
43220,-99999,BAPATLA,-99999,INDIA,202501,15.9000,80.4700,7,24.70,23.90,62,-99999,2020,30.40,31,19.00,31,33.2,26,16.2,22,0.0,-99999,31,-99999,2020,0,31,210,0.0
43221,-99999,ONGOLE,-99999,INDIA,202501,15.5000,80.0800,22,25.90,25.50,62,-99999,2020,30.60,31,21.20,31,32.3,30,19.5,22,0.1,-99999,31,-99999,2020,0,31,242,0.0
43225,-99999,KARWAR,-99999,INDIA,202501,14.7830,74.1330,4,-99999,26.70,0,-99999,2020,35.40,31,-99999,0,38.1,25,-99999,-99999,0.0,-99999,31,-99999,2020,0,31,108,0.0
43226,-99999,HONAVAR,-99999,INDIA,202501,14.2830,74.4500,9,27.20,26.60,62,-99999,2020,34.10,31,20.40,31,37.4,25,16.2,5,0.0,-99999,31,-99999,2020,0,31,217,0.0
43227,-99999,HAVERI,-99999,INDIA,202501,14.7800,75.4000,564,-99999,21.20,0,-99999,2020,20.60,1,-99999,0,20.6,29,-99999,-99999,0.0,-99999,8,-99999,2020,0,8,9,0.0
43229,-99999,SHIRALI,-99999,INDIA,202501,14.0670,74.5330,45,-99999,26.40,0,-99999,2020,-99999,0,-99999,0,-99999,-99999,-99999,-99999,0.0,-99999,4,-99999,2020,0,4,4,0.0
43230,-99999,DAVANGERE,-99999,INDIA,202501,14.5000,75.9100,620,-99999,-99999,0,-99999,-99999,17.50,1,-99999,0,17.5,29,-99999,-99999,0.0,-99999,9,-99999,-99999,0,9,10,0.0
43233,-99999,CHITRADURGA,-99999,INDIA,202501,14.2330,76.4330,733,23.30,23.60,20,-99999,2020,29.50,31,15.00,10,33.5,31,13.2,28,0.0,-99999,31,-99999,2020,0,31,155,0.0
43237,-99999,PBO_ANANTAPUR,-99999,INDIA,202501,14.5830,77.6330,364,24.40,24.60,62,-99999,2020,31.50,31,17.20,31,34.9,30,13.9,4,0.0,-99999,31,-99999,2020,0,31,238,0.0
43241,VOCP,CUDDAPAH,-99999,INDIA,202501,14.4800,78.8300,130,-99999,-99999,0,-99999,-99999,29.80,17,-99999,0,34.9,31,-99999,-99999,0.0,-99999,30,-99999,-99999,0,30,48,0.0
43243,-99999,KAVALI,-99999,INDIA,202501,14.9000,79.9800,17,26.40,25.10,62,-99999,2020,30.80,31,22.00,31,33.7,27,20.3,26,5.6,-99999,31,-99999,2020,1,31,208,5.4
43245,-99999,NELLORE,-99999,INDIA,202501,14.4500,79.9830,20,26.30,25.40,62,-99999,2020,30.20,31,22.30,31,32.8,31,20.5,22,6.7,-99999,31,-99999,2020,0,31,245,6.0
43258,-99999,SHIMOGA,-99999,INDIA,202501,13.9300,75.6300,571,-99999,22.50,0,-99999,2020,21.60,1,-99999,0,21.6,29,-99999,-99999,0.0,-99999,9,-99999,2020,0,9,10,0.0
43260,-99999,CHICKMAGALUR,-99999,INDIA,202501,13.2500,75.7500,1057,-99999,20.00,0,-99999,2020,19.40,1,-99999,0,19.4,29,-99999,-99999,0.0,-99999,9,-99999,2020,0,9,10,0.0
43266,-99999,M.O._AGATHI_AIRPORT,-99999,INDIA,202501,10.8500,72.4700,3,-99999,28.60,0,-99999,2020,31.50,21,-99999,0,33.5,2,-99999,-99999,32.5,-99999,31,-99999,2020,0,31,52,32.0
43271,-99999,AROGYAVARAM,-99999,INDIA,202501,13.5330,78.5000,701,-99999,18.80,0,-99999,2020,27.10,22,-99999,0,31.5,31,-99999,-99999,7.0,-99999,31,-99999,2020,0,31,53,7.0
43272,-99999,CHINTAMANI,-99999,INDIA,202501,13.2000,78.0600,858,-99999,-99999,0,-99999,-99999,17.80,1,-99999,0,17.8,29,-99999,-99999,0.0,-99999,9,-99999,-99999,0,9,10,0.0
43275,-99999,TIRUPATHI,-99999,INDIA,202501,13.6700,79.5800,110,24.50,24.50,40,-99999,2020,29.50,30,19.60,20,34.2,31,16.3,26,33.1,-99999,31,-99999,2020,1,31,111,33.1
43277,-99999,TIRUTTANI,-99999,INDIA,202501,13.1500,79.5330,87,-99999,24.20,0,-99999,2020,29.20,23,-99999,0,32.5,31,-99999,-99999,64.0,-99999,31,-99999,2020,0,31,54,64.0
43278,-99999,NUMGAMBAKKAM,-99999,INDIA,202501,13.0700,80.2000,13,26.50,26.00,62,-99999,2020,29.80,31,23.20,31,31.9,30,21.0,8,46.2,-99999,31,-99999,2020,0,31,184,46.0
43279,VOMM,MADRAS/MINAMBAKKAM,-99999,INDIA,202501,13.0000,80.1800,16,26.00,25.40,62,-99999,2020,30.00,31,22.00,31,32.2,31,20.3,26,65.5,26.9,31,-99999,2020,0,31,245,65.2
43284,VOML,MANGALORE/BAJPE,-99999,INDIA,202501,12.9200,74.8800,102,27.60,27.00,62,-99999,2020,33.00,31,22.20,31,34.9,19,20.0,5,38.0,-99999,31,-99999,2020,0,31,235,36.0
43285,-99999,PANAMBUR,-99999,INDIA,202501,12.9500,74.8300,32,-99999,27.60,0,-99999,2020,-99999,0,-99999,0,-99999,-99999,-99999,-99999,0.0,-99999,1,-99999,2020,0,1,1,0.0
43289,-99999,MANDYA,-99999,INDIA,202501,12.5000,76.8330,695,-99999,22.70,0,-99999,2020,24.30,2,-99999,0,31.0,30,-99999,-99999,0.0,-99999,11,-99999,2020,0,11,13,0.0
43291,VOMY,MYSORE,-99999,INDIA,202501,12.3000,76.7000,767,-99999,19.70,0,-99999,2020,31.00,4,-99999,0,32.8,29,-99999,-99999,0.0,-99999,19,-99999,2020,0,19,25,0.0
43295,-99999,BANGALORE,-99999,INDIA,202501,12.9670,77.5830,921,22.40,22.30,62,-99999,2020,28.10,31,16.60,31,31.4,31,14.0,4,5.3,-99999,31,-99999,2020,0,31,245,5.0
43296,VOBG,BANGALORE/HINDUSTAN,-99999,INDIA,202501,12.9500,77.6330,897,21.40,21.90,58,-99999,2020,27.20,31,15.60,29,30.6,26,12.6,4,7.0,-99999,31,-99999,2020,1,31,126,7.0
43301,-99999,DHARMAPURI,-99999,INDIA,202501,12.1330,78.0330,396,-99999,23.80,0,-99999,2020,27.40,23,-99999,0,32.4,22,-99999,-99999,6.0,-99999,31,-99999,2020,0,31,54,6.0
43302,-99999,TIRUPPATTUR,-99999,INDIA,202501,12.4800,78.5600,390,-99999,23.70,0,-99999,2020,26.30,30,-99999,0,27.4,26,-99999,-99999,3.0,-99999,31,-99999,2020,0,31,61,3.0
43303,VOVR,VELLORE,-99999,INDIA,202501,12.9200,79.1500,214,-99999,21.60,0,-99999,2020,28.70,30,-99999,0,31.5,31,-99999,-99999,39.0,-99999,31,-99999,2020,0,31,97,39.0
43309,-99999,MAYA_BANDAR,-99999,INDIA,202501,12.9170,92.9170,28,-99999,26.00,0,-99999,2020,28.50,31,-99999,0,29.7,17,-99999,-99999,0.0,-99999,31,-99999,2020,0,31,63,0.0
43310,-99999,LONG_ISLAND,-99999,INDIA,202501,12.4200,92.9300,25,-99999,26.80,0,-99999,2020,28.90,31,-99999,0,31.2,17,-99999,-99999,4.2,-99999,31,-99999,2020,0,31,63,4.2
43311,-99999,M.O._AMINI,-99999,INDIA,202501,11.1170,72.7330,3,28.30,28.10,62,-99999,2020,33.10,31,23.60,31,34.4,13,21.2,29,17.4,-99999,31,-99999,2020,0,31,248,17.4
43314,-99999,KOZHIKODE,-99999,INDIA,202501,11.2500,75.7830,5,29.20,28.40,62,-99999,2020,34.10,31,24.30,31,36.0,31,22.0,3,0.0,-99999,31,-99999,2020,0,31,246,0.0
43315,-99999,CANNUR,-99999,INDIA,202501,11.8330,75.3330,18,29.00,28.40,52,-99999,2020,34.30,31,23.70,26,36.7,26,21.4,5,0.0,-99999,31,-99999,2020,0,31,143,0.0
43317,-99999,UDHAGAMANDALAM,-99999,INDIA,202501,11.4000,76.7300,2266,-99999,10.60,0,-99999,2020,22.90,23,-99999,0,25.6,28,-99999,-99999,15.4,-99999,31,-99999,2020,0,31,54,15.4
43318,-99999,COONOOR,-99999,INDIA,202501,11.3500,76.8000,1747,-99999,15.20,0,-99999,2020,21.20,20,-99999,0,26.3,29,-99999,-99999,49.0,-99999,31,-99999,2020,2,31,50,49.0
43320,-99999,M.O._KARIPUR_AIRPORT,-99999,INDIA,202501,11.1300,75.9500,107,29.30,27.10,2,-99999,2020,33.50,31,23.30,1,35.8,22,23.3,1,0.1,-99999,31,-99999,2020,0,31,62,0.0
43321,VOCB,COIMBATORE/PEELAMED,-99999,INDIA,202501,11.0300,77.0500,399,25.30,24.60,62,-99999,2020,30.40,31,20.20,31,33.0,26,17.4,7,1.1,-99999,31,-99999,2020,0,31,244,0.8
43324,-99999,ARIYALUR,-99999,INDIA,202501,11.1670,79.0000,747,-99999,-99999,0,-99999,-99999,29.80,16,-99999,0,31.0,31,-99999,-99999,1.0,-99999,29,-99999,-99999,0,29,46,1.0
43325,-99999,SALEM,-99999,INDIA,202501,11.6500,78.1670,278,24.00,22.80,50,-99999,2020,29.30,31,18.90,25,33.3,31,16.7,26,10.8,-99999,31,-99999,2020,1,31,98,10.0
43329,-99999,CUDDALORE,-99999,INDIA,202501,11.7670,79.7670,12,25.30,25.00,62,-99999,2020,29.40,31,21.20,31,30.4,31,19.6,28,2.9,-99999,31,-99999,2020,0,31,243,2.9
43330,-99999,THANJAVUR,-99999,INDIA,202501,10.7830,79.1330,68,-99999,25.70,0,-99999,2020,30.50,19,-99999,0,32.0,31,-99999,-99999,18.5,-99999,30,-99999,2020,0,30,48,18.5
43331,-99999,M.O._PONDICHERRY,-99999,INDIA,202501,11.9700,79.8100,38,25.50,25.30,60,-99999,2020,29.10,30,22.00,31,31.0,31,20.8,9,6.3,-99999,31,-99999,2020,1,31,202,6.3
43333,VEPB,PORT_BLAIR,-99999,INDIA,202501,11.6700,92.7200,79,27.30,26.70,62,-99999,2020,30.20,31,24.40,31,31.2,15,21.4,23,41.0,-99999,31,-99999,2020,0,31,248,37.5
43335,-99999,PALAKKAD,-99999,INDIA,202501,10.7700,76.6500,97,-99999,27.70,0,-99999,2020,31.80,23,-99999,0,33.5,30,-99999,-99999,1.8,-99999,31,-99999,2020,0,31,54,0.8
43336,-99999,COCHIN_INT._AIRPORT_NE,-99999,INDIA,202501,10.1500,76.4000,9,-99999,26.90,0,-99999,2020,34.20,31,-99999,0,35.7,27,-99999,-99999,1.4,-99999,31,-99999,2020,0,31,116,1.4
43339,-99999,KODAIKANAL,-99999,INDIA,202501,10.2330,77.4670,2343,-99999,13.40,0,-99999,2020,17.70,28,-99999,0,21.5,29,-99999,-99999,57.8,-99999,31,-99999,2020,1,31,79,57.0
43340,-99999,YERCAUD,-99999,INDIA,202501,11.7500,78.1600,1464,-99999,16.80,0,-99999,2020,23.90,18,-99999,0,28.8,3,-99999,-99999,17.0,-99999,30,-99999,2020,2,30,49,17.0
43341,-99999,VALPARAI,-99999,INDIA,202501,10.2800,77.0000,1041,-99999,18.10,0,-99999,2020,28.00,23,-99999,0,29.5,31,-99999,-99999,8.6,-99999,31,-99999,2020,0,31,53,8.6
43342,-99999,K._PARAMATHY,-99999,INDIA,202501,10.9500,78.0830,181,-99999,25.50,0,-99999,2020,32.20,28,-99999,0,35.0,31,-99999,-99999,11.0,-99999,31,-99999,2020,0,31,59,11.0
43344,VOTR,TIRUCHCHIRAPALLI,-99999,INDIA,202501,10.7700,78.7200,88,25.80,25.80,62,-99999,2020,30.00,31,21.70,31,32.9,31,19.6,28,15.9,-99999,31,-99999,2020,0,31,245,15.5
43346,-99999,KARAIKAL,-99999,INDIA,202501,10.9170,79.8330,7,26.10,25.70,62,-99999,2020,28.60,31,23.60,31,29.7,31,21.4,4,86.7,-99999,31,-99999,2020,0,31,244,83.2
43347,-99999,NAGAPPATTINAM,-99999,INDIA,202501,10.7670,79.8500,9,26.10,25.70,62,-99999,2020,29.10,31,23.20,31,30.8,31,21.0,27,29.2,-99999,31,-99999,2020,0,31,214,28.5
43348,-99999,ATIRAMAPATTINAM,-99999,INDIA,202501,10.3300,79.3800,6,25.70,25.40,62,-99999,2020,29.70,31,21.80,31,33.3,31,19.5,28,31.6,-99999,31,-99999,2020,0,31,206,30.3
43353,VOCC,KOCHIN/WILLINGDON,-99999,INDIA,202501,9.9500,76.2700,1,28.00,27.40,62,-99999,2020,31.60,31,24.50,31,32.8,23,22.6,5,1.4,-99999,30,-99999,2020,0,31,226,6.2
43354,-99999,PUNALUR,-99999,INDIA,202501,9.0000,76.9200,34,27.20,26.90,2,-99999,2020,33.90,23,19.20,1,35.8,28,19.2,6,15.0,-99999,31,-99999,2020,0,31,55,15.0
43355,-99999,KOTTAYAM,-99999,INDIA,202501,9.5300,76.6000,77,-99999,27.30,0,-99999,2020,34.30,23,-99999,0,37.0,27,-99999,-99999,4.0,-99999,31,-99999,2020,0,31,54,4.0
43356,-99999,PERIAKULUM,-99999,INDIA,202501,10.0000,77.1300,301,-99999,-99999,0,-99999,-99999,30.20,18,-99999,0,31.6,8,-99999,-99999,24.0,-99999,28,-99999,-99999,0,28,47,24.0
43357,-99999,THRISSUR,-99999,INDIA,202501,10.5100,76.2000,40,-99999,26.40,0,-99999,2020,33.20,21,-99999,0,35.1,29,-99999,-99999,0.0,-99999,30,-99999,2020,0,30,51,0.0
43359,-99999,MADURAI,-99999,INDIA,202501,9.9170,78.1170,133,-99999,26.40,0,-99999,2020,30.20,25,-99999,0,33.2,31,-99999,-99999,2.6,-99999,30,-99999,2020,2,30,55,2.6
43360,VOMD,MADURAI,-99999,INDIA,202501,9.8300,78.0800,139,26.20,24.40,48,-99999,2020,31.00,31,21.40,24,34.0,31,18.6,27,8.2,-99999,31,-99999,2020,0,31,113,6.7
43361,-99999,TONDI,-99999,INDIA,202501,9.7330,79.0330,5,26.30,26.20,62,-99999,2020,30.10,31,22.50,31,31.6,31,20.7,27,34.9,-99999,31,-99999,2020,0,31,218,31.3
43363,-99999,PAMBAN,-99999,INDIA,202501,9.2670,79.3000,11,26.40,26.60,62,-99999,2020,28.50,31,24.20,31,29.9,17,20.9,15,168.0,49.8,31,-99999,2020,0,31,204,167.6
43364,-99999,HUT_BAY,-99999,INDIA,202501,10.5800,92.5500,5,-99999,27.60,0,-99999,2020,31.80,31,-99999,0,32.7,31,-99999,-99999,23.0,-99999,31,-99999,2020,0,31,63,23.0
43367,-99999,CAR_NICOBAR,-99999,INDIA,202501,9.1700,92.8300,10,-99999,28.30,0,-99999,2020,31.00,31,-99999,0,32.4,18,-99999,-99999,236.0,-99999,31,-99999,2020,0,31,63,236.0
43369,-99999,MINICOY_OBSY,-99999,INDIA,202501,8.3000,73.0000,2,28.70,27.70,62,-99999,2020,32.10,31,25.20,31,33.6,11,24.0,12,86.7,29.5,31,-99999,2020,0,31,247,85.2
43371,-99999,THIRUVANANTHAPURAM,-99999,INDIA,202501,8.4830,76.9500,64,28.70,27.90,62,-99999,2020,33.60,31,23.80,31,35.9,17,22.0,28,50.1,21.7,31,-99999,2020,0,31,248,49.0
43372,VOTV,THIRUVANANTHAPURAM,-99999,INDIA,202501,8.4670,76.9500,8,-99999,27.90,0,-99999,2020,32.50,26,-99999,0,34.2,16,-99999,-99999,42.7,21.7,31,-99999,2020,3,31,57,41.4
43376,-99999,PALAYANKOTTAI,-99999,INDIA,202501,8.7330,77.7500,51,-99999,24.80,0,-99999,2020,29.80,25,-99999,0,32.1,31,-99999,-99999,28.0,-99999,31,-99999,2020,0,31,55,28.0
43377,-99999,KANNIYAKUMARI,-99999,INDIA,202501,8.0830,77.5000,37,27.70,27.60,62,-99999,2020,31.40,31,24.10,31,33.3,11,22.4,7,0.0,-99999,31,-99999,2020,0,31,214,0.0
43379,-99999,TUTICORIN_HARBOUR,-99999,INDIA,202501,8.7500,78.1800,2,-99999,26.00,0,-99999,2020,30.60,13,-99999,0,31.3,31,-99999,-99999,17.7,-99999,25,-99999,2020,0,25,33,17.7
43382,-99999,NANCOWRY,-99999,INDIA,202501,7.9800,93.5300,26,-99999,27.10,0,-99999,2020,30.00,31,-99999,0,31.2,25,-99999,-99999,188.2,-99999,31,-99999,2020,0,31,63,188.2
43404,-99999,JAFFNA,-99999,SRI_LANKA,202501,9.6500,80.0167,3,25.90,26.70,60,-99999,2020,29.20,31,22.60,30,32.0,31,19.5,5,53.4,-99999,28,-99999,2020,0,30,214,53.2
43410,-99999,MULLAITTIVU,-99999,SRI_LANKA,202501,9.2667,80.8167,2,27.40,-99999,44,-99999,-99999,28.60,30,26.20,23,29.9,5,23.6,22,135.5,-99999,29,-99999,-99999,0,30,104,137.8
43413,-99999,MANNAR,-99999,SRI_LANKA,202501,8.9700,79.9200,3,26.90,27.30,38,-99999,2020,28.70,19,25.00,20,31.1,31,23.5,15,159.3,-99999,30,-99999,2020,0,30,163,138.7
43415,-99999,VAVUNIYA,-99999,SRI_LANKA,202501,8.7500,80.5000,98,26.00,26.90,46,-99999,2020,28.80,30,23.30,23,31.5,31,20.4,6,228.7,-99999,30,-99999,2020,0,30,103,228.7
43418,VCCT,TRINCOMALEE,-99999,SRI_LANKA,202501,8.6394,81.2028,36,26.70,26.20,60,-99999,2020,28.60,31,24.80,30,30.1,31,21.5,6,376.3,154.9,30,-99999,2020,0,30,149,366.2
43421,VCCA,ANURADHAPURA_(AFB),-99999,SRI_LANKA,202501,8.3333,80.4167,93,26.30,26.20,62,-99999,2020,30.10,31,22.50,31,33.2,31,20.3,28,87.3,51.5,29,-99999,2020,2,30,221,77.5
43422,-99999,MAHA_ILLUPPALLAMA,-99999,SRI_LANKA,202501,8.1167,80.4667,117,25.90,27.10,40,-99999,2020,28.80,29,23.00,20,32.1,31,20.9,9,207.9,-99999,27,-99999,2020,1,30,97,211.7
43424,-99999,PUTTALAM,-99999,SRI_LANKA,202501,8.0330,79.8330,2,26.60,25.90,60,-99999,2020,29.90,31,23.30,30,32.8,10,21.0,6,253.6,52.3,30,-99999,2020,1,30,149,246.8
43436,VCCB,BATTICALOA_(AFB),-99999,SRI_LANKA,202501,7.7167,81.7000,8,26.60,26.70,60,-99999,2020,28.00,31,25.20,30,29.4,31,24.0,20,396.9,201.7,30,-99999,2020,3,30,150,396.9
43441,-99999,KURUNEGALA,-99999,SRI_LANKA,202501,7.4670,80.3670,116,26.60,26.50,60,-99999,2020,29.70,31,23.40,30,33.1,31,20.9,7,199.9,69.2,30,-99999,2020,0,30,149,193.6
43444,-99999,KANDY,-99999,SRI_LANKA,202501,7.3333,80.6333,477,24.30,24.00,60,-99999,2020,27.60,31,21.10,30,31.6,30,16.8,7,257.5,-99999,30,-99999,2020,0,30,149,255.0
43450,VCBI,COLOMBO/KATUNAYAKE,-99999,SRI_LANKA,202501,7.1667,79.8833,8,27.40,27.40,60,-99999,2020,30.80,31,24.00,30,33.6,10,22.3,7,121.1,40.3,29,-99999,2020,0,30,149,112.4
43466,-99999,COLOMBO,-99999,SRI_LANKA,202501,6.9000,79.8670,7,27.40,27.20,62,-99999,2020,30.80,31,24.10,31,33.4,10,22.9,8,108.4,120.7,30,-99999,2020,1,30,220,101.6
43467,VCCC,COLOMBO/RATMALANA,-99999,SRI_LANKA,202501,6.8167,79.8833,5,27.70,28.00,60,-99999,2020,30.80,31,24.60,30,34.3,10,23.4,25,122.0,56.4,29,-99999,2020,0,30,149,114.1
43473,-99999,NUWARA_ELIYA,-99999,SRI_LANKA,202501,6.9670,80.7670,1880,15.70,15.00,62,-99999,2020,18.60,31,12.90,31,23.1,4,9.3,7,476.8,-99999,30,-99999,2020,1,30,221,470.2
43475,-99999,POTTUVIL,-99999,SRI_LANKA,202501,6.8833,81.8333,4,26.60,27.30,58,-99999,2020,29.70,31,23.70,29,32.0,10,22.4,25,619.0,-99999,30,-99999,2020,1,30,208,611.4
43476,-99999,BANDARAWELA,-99999,SRI_LANKA,202501,6.8333,80.9833,1226,19.60,20.00,44,-99999,2020,21.90,30,17.20,22,25.0,30,14.0,7,220.7,-99999,30,-99999,2020,1,30,104,220.7
43479,-99999,BADULLA,-99999,SRI_LANKA,202501,6.9834,81.0486,707,21.90,22.30,48,-99999,2020,23.90,30,19.60,24,27.1,30,15.8,7,290.2,-99999,29,-99999,2020,4,30,104,285.6
43486,-99999,RATNAPURA,-99999,SRI_LANKA,202501,6.6833,80.4000,88,27.20,27.40,62,-99999,2020,31.40,31,22.90,31,34.8,9,21.7,8,75.9,-99999,26,-99999,2020,0,30,221,39.7
43495,-99999,GALLE,-99999,SRI_LANKA,202501,6.0333,80.2167,13,26.50,27.10,60,-99999,2020,28.50,31,24.60,30,31.9,1,23.1,25,129.6,-99999,30,-99999,2020,3,30,150,113.6
43497,-99999,HAMBANTOTA,-99999,SRI_LANKA,202501,6.1170,81.1330,20,27.30,26.90,62,-99999,2020,30.80,31,23.70,31,34.1,9,22.6,25,74.5,61.0,29,-99999,2020,2,30,222,57.1
43533,-99999,HANIMAADHOO,-99999, MALDIVES,202501,6.7333,73.1667,2,28.80,27.90,62,-99999,2020,31.70,31,26.00,31,33.8,21,24.0,29,74.7,14.3,31,-99999,2020,1,31,116,45.1
43555,VRMM,MALE,-99999, MALDIVES,202501,4.2000,73.5333,2,28.30,28.50,62,-99999,2020,30.90,31,25.70,31,33.0,20,22.6,11,480.3,93.1,31,-99999,2020,0,31,114,460.9
43577,-99999,KADHDHOO,-99999, MALDIVES,202501,1.8833,73.5000,2,27.90,28.30,62,-99999,2020,30.60,31,25.30,31,32.2,31,23.0,14,65.0,34.7,31,-99999,2020,0,31,114,45.1
43588,-99999,KAADEDHDHOO,-99999, MALDIVES,202501,0.4833,72.9833,2,27.90,28.30,62,-99999,2020,30.80,31,25.10,31,31.7,12,22.2,17,96.8,-99999,29,-99999,2020,0,31,116,72.5
43599,VRGN,GAN,-99999, MALDIVES,202501,-0.6800,73.1500,2,28.50,28.30,62,-99999,2020,31.40,31,25.70,31,32.1,8,23.0,27,37.1,-99999,31,-99999,2020,0,31,116,18.8
44203,-99999,RINCHINLHUMBE,-99999,MONGOLIA,202501,51.1170,99.6670,1583,-28.70,-31.80,62,-99999,2020,-24.00,31,-33.30,31,-15.7,24,-40.7,26,2.5,2.8,29,-99999,2020,0,31,230,4.1
44207,-99999,HATGAL,-99999,MONGOLIA,202501,50.4330,100.1500,1668,-18.20,-23.10,62,-99999,2020,-12.00,31,-24.50,31,-4.1,5,-30.9,26,3.7,2.8,31,-99999,2020,0,31,235,0.4
44212,-99999,ULAAN-GOM,-99999,MONGOLIA,202501,49.8000,92.0800,936,-28.50,-30.90,62,-99999,2020,-23.30,31,-33.70,31,-19.5,21,-40.0,16,4.2,2.2,30,-99999,2020,0,31,227,2.6
44213,-99999,BARUUNTURUUN,-99999,MONGOLIA,202501,49.6500,94.4000,1232,-27.30,-30.20,62,-99999,2020,-22.60,31,-32.10,31,-16.9,25,-37.7,16,6.9,4.1,29,-99999,2020,0,31,219,7.2
44214,-99999,ULGI,-99999,MONGOLIA,202501,48.9330,89.9330,1715,-13.70,-16.80,62,-99999,2020,-8.70,31,-18.60,31,0.9,22,-27.1,25,2.4,4.4,31,-99999,2020,0,31,242,1.0
44215,-99999,OMNO-GOBI,-99999,MONGOLIA,202501,49.0170,91.7170,1590,-21.30,-22.20,62,-99999,2020,-15.20,31,-27.50,31,-3.9,4,-35.1,16,10.8,1.7,31,-99999,2020,0,31,244,0.0
44217,-99999,TOLBO,-99999,MONGOLIA,202501,48.4200,90.3000,2101,-16.90,-20.10,62,-99999,2020,-10.90,31,-22.90,31,-2.4,22,-34.5,25,6.0,-99999,31,-99999,2020,0,31,237,1.2
44218,-99999,HOVD,-99999,MONGOLIA,202501,48.0170,91.5670,1405,-22.40,-22.60,62,-99999,2020,-17.20,31,-27.70,31,-5.7,23,-34.2,16,4.8,2.1,31,-99999,2020,0,31,230,2.5
44219,-99999,URGAMAL,-99999,MONGOLIA,202501,48.5000,94.3000,1263,-23.00,-23.70,62,-99999,2020,-17.90,31,-28.10,31,-6.5,22,-34.8,16,1.4,-99999,30,-99999,2020,0,31,239,0.8
44221,-99999,GANDAN_HURYEE,-99999,MONGOLIA,202501,49.6500,95.7800,1421,-28.50,-31.20,62,-99999,2020,-22.40,31,-34.50,31,-13.1,23,-42.3,2,13.6,-99999,30,-99999,2020,0,31,204,9.7
44225,-99999,TOSONTSENGEL,-99999,MONGOLIA,202501,48.7330,98.2000,1723,-27.50,-31.20,62,-99999,2020,-22.20,31,-32.90,31,-12.9,5,-40.6,2,7.0,3.1,30,-99999,2020,0,31,222,4.3
44229,-99999,TARIAT,-99999,MONGOLIA,202501,48.0800,99.5500,2041,-17.80,-22.30,62,-99999,2020,-13.50,31,-22.10,31,-6.4,19,-29.5,26,3.4,-99999,30,-99999,2020,0,31,235,0.7
44230,-99999,TARIALAN,-99999,MONGOLIA,202501,49.5670,102.0000,1235,-16.20,-20.80,62,-99999,2020,-11.60,31,-20.80,31,-5.9,22,-27.7,31,4.2,3.1,31,-99999,2020,0,31,227,2.6
44231,-99999,MUREN,-99999,MONGOLIA,202501,49.6330,100.1670,1283,-17.60,-21.60,62,-99999,2020,-11.50,31,-23.70,31,-3.6,5,-29.9,3,4.4,2.1,30,-99999,2020,0,31,229,0.8
44232,-99999,HUTAG,-99999,MONGOLIA,202501,49.3830,102.7000,938,-20.20,-23.40,62,-99999,2020,-13.80,31,-26.60,31,-4.0,15,-33.3,27,3.1,3.4,31,-99999,2020,0,31,248,1.5
